Clean SKU,Stripped SKU,ORDER CODE,BRAND,Unnamed: 4,Unnamed: 5,LIST PRICE,DEALERS DISCOUNT,Unnamed: 8,Our Price,Our Price Values,Unnamed: 11,Compared to Sage,Compared to Generated
ORDER CODE,ORDER CODE,ORDER CODE,BRAND,,,LIST PRICE,DEALERS DISCOUNT,,,,,,
PAGE 97,PAGE 97,PAGE 97,,,,EXCL VAT,STANDARD,PREMIUM,,,,,
URN0024,URN0024,URN0024,CATERLOT,HOT WATER URN - 24LT - STAINLESS STEEL,,DISCON,--,--,,,,URN0024,
URN0024-O,URN0024-O,URN0024-O,CATERLOT,HOT WATER URN - 24LT - COPPER COLOUR,,2000,0.25,0.3,1500.0,1500.0,,URN0024-O,URN0024-O
URN0024-MY,URN0024-MY,URN0024-MY,CATERLOT,HOT WATER URN - 24LT - YELLOW,,2000,0.25,0.3,1500.0,1500.0,,URN0024-MY,URN0024-MY
URN0024-B,URN0024-B,URN0024-B,CATERLOT,HOT WATER URN - 24LT - MATT BALCK,,DISCON,--,--,,,,,
URN0024-MR,URN0024-MR,URN0024-MR,CATERLOT,HOT WATER URN - 24LT - MATT RED,,2000,0.25,0.3,1500.0,1500.0,,URN0024-MR,URN0024-MR
URN0016,URN0016,URN0016,CATERLOT,HOT WATER URN - 16LT - STAINLESS STEEL,,1600,0.25,0.3,1200.0,1200.0,,URN0016,URN0016
URN0016-O,URN0016-O,URN0016-O,CATERLOT,HOT WATER URN - 16LT - COPPER COLOUR,,1800,0.25,0.3,1350.0,1350.0,,URN0016-O,URN0016-O
URN0016-MY,URN0016-MY,URN0016-MY,CATERLOT,HOT WATER URN - 16LT - YELLOW,,1800,0.25,0.3,1350.0,1350.0,,URN0016-MY,URN0016-MY
URN0016-B,URN0016-B,URN0016-B,CATERLOT,HOT WATER URN - 16LT - MATT BALCK,,1800,0.25,0.3,1350.0,1350.0,,URN0016-B,URN0016-B
URN0016-MR,URN0016-MR,URN0016-MR,CATERLOT,HOT WATER URN - 16LT - MATT RED,,1800,0.25,0.3,1350.0,1350.0,,URN0016-MR,URN0016-MR
URN0009,URN0009,URN0009,CATERLOT,HOT WATER URN - 9LT - STAINLESS STEEL,,DISCON,--,--,,,,URN0009,
URN0009-O,URN0009-O,URN0009-O,CATERLOT,HOT WATER URN - 9LT - COPPER COLOUR,,DISCON,--,--,,,,,
URN0009-MY,URN0009-MY,URN0009-MY,CATERLOT,HOT WATER URN - 9LT - YELLOW,,DISCON,--,--,,,,,
URN0009-B,URN0009-B,URN0009-B,CATERLOT,HOT WATER URN - 9LT - MATT BALCK,,DISCON,--,--,,,,,
URN0009-MR,URN0009-MR,URN0009-MR,CATERLOT,HOT WATER URN - 9LT - MATT RED,,DISCON,--,--,,,,URN0009-MR,
Code,Code,Code,,Description,,List Price ,DEALERS DISCOUNT,,,,,,
,,,,,,Excl Vat,STANDARD,PREMIUM,,,,,
WBB0110,WBB0110,WBB0110,BRAVIDA, WATER BOILER BRAVIDA - SINGLE WALL 10L,,1400,0.25,0.3,1050.0,1050.0,,,
 WBB0110-J, WBB0110-J, WBB0110-J,BRAVIDA, WATER BOILER BRAVIDA - 10L (JACKET),,1600,0.25,0.3,1200.0,1200.0,,,
 WBB0120, WBB0120, WBB0120,BRAVIDA, WATER BOILER BRAVIDA - SINGLE WALL 20L,,1600,0.25,0.3,1200.0,1200.0,,,
 WBB0120-J, WBB0120-J, WBB0120-J,BRAVIDA, WATER BOILER BRAVIDA - 20L (JACKET),,1800,0.25,0.3,1350.0,1350.0,,,
 WBB0130, WBB0130, WBB0130,BRAVIDA, WATER BOILER BRAVIDA - SINGLE WALL 30L,,1700,0.25,0.3,1275.0,1275.0,,,
 WBB0130-J, WBB0130-J, WBB0130-J,BRAVIDA, WATER BOILER BRAVIDA - 30L (JACKET),,2000,0.25,0.3,1500.0,1500.0,,,
 WBB0213, WBB0213, WBB0213,BRAVIDA, COFFEE BREWER BRAVIDA -DOUBLE WALL 13.5L,,4200,0.25,0.3,3150.0,3150.0,,,
 WBB0213-J, WBB0213-J, WBB0213-J,BRAVIDA, COFFEE BREWER BRAVIDA - 13.5L (JACKET),,4400,0.25,0.3,3300.0,3300.0,,,
ORDER CODE,ORDER CODE,ORDER CODE,BRAND,,,LIST PRICE,DEALERS DISCOUNT,,,,,,
PAGE 98,PAGE 98,PAGE 98,,,,EXCL VAT,STANDARD,PREMIUM,,,,,
CMB1018,CMB1018,CMB1018,BRAVIDA,COFFEE MACHINE SINGLE 1.8LT,P,3600,0.25,0.3,2700.0,2700.0,,CMB1018,CMB1018
CMJ0018,CMJ0018,CMJ0018,BRAVIDA,SPARE JUG - 1.8LT,,400,0.25,0.3,300.0,300.0,,,
HCP0005,HCP0005,HCP0005,BRAVIDA,HOT CHOCOLATE MACHINE - 5LT,P,6600,0.25,0.3,4950.0,4950.0,,HCP0005,HCP0005
ORDER CODE,ORDER CODE,ORDER CODE,BRAND,,,LIST PRICE,DEALERS DISCOUNT,,,,,,
PAGE 99,PAGE 99,PAGE 99,,,,EXCL VAT,STANDARD,PREMIUM,,,,,
BSB1680C/C,BSB1680C/C,BSB1680C/C,SMARTBLEND,"BLENDER WITH DIGITAL CONTROL, 2LT JUG & SOUND PROOF COVER",P,6800,0.25,0.3,5100.0,5100.0,,BSB1680C/C,BSB1680C/C
BSB1680,BSB1680,BSB1680,SMARTBLEND,BLENDER WITH 2LT JUG,P,3800,0.25,0.3,2850.0,2850.0,,BSB1680,BSB1680
BSB1680-JAR2LT,BSB1680-JAR2LT,BSB1680-JAR2LT,SMARTBLEND,COMPLETE SPARE JUG FOR 1680 & 1680C/C BLENDERS - 2LT,,1600,0.25,0.3,1200.0,1200.0,,BSB1680-JAR2LT,BSB1680-JAR2LT
BSB1680-S/COVER,BSB1680-S/COVER,BSB1680-S/COVER,SMARTBLEND,SOUND COVER FOR 1680 BLENDER ,,2400,0.25,0.3,1800.0,1800.0,,BSB1680-S/COVER,BSB1680-S/COVER
BSB0112,BSB0112,BSB0112,SMARTBLEND,BLENDER WITH 2LT JUG,P,2600,0.25,0.3,1950.0,1950.0,,BSB0112,BSB0112
BSB0112-JAR2LT,BSB0112-JAR2LT,BSB0112-JAR2LT,SMARTBLEND,COMPLETE SPARE JUG FOR 112 BLENDER- 2LT,,1200,0.25,0.3,900.0,900.0,,BSB0112-JAR2LT,BSB0112-JAR2LT
ORDER CODE,ORDER CODE,ORDER CODE,BRAND,,,LIST PRICE,DEALERS DISCOUNT,,,,,,
PAGE 100,PAGE 100,PAGE 100,,,,EXCL VAT,STANDARD,PREMIUM,,,,,
MMJ0001,MMJ0001,MMJ0001,JOHNY,MILKSHAKE MAHCINE - DARK GREY,,5200,0.25,0.3,3900.0,3900.0,,MMJ0001,MMJ0001
MMJ0002,MMJ0002,MMJ0002,JOHNY,MILKSHAKE MAHCINE - DARK RED,,5200,0.25,0.3,3900.0,3900.0,,MMJ0002,MMJ0002
MMJ0003,MMJ0003,MMJ0003,JOHNY,MILKSHAKE MAHCINE - GREEN,,5200,0.25,0.3,3900.0,3900.0,,MMJ0003,MMJ0003
MMJ0004,MMJ0004,MMJ0004,JOHNY,MILKSHAKE MAHCINE - BLUE,,5200,0.25,0.3,3900.0,3900.0,,MMJ0004,MMJ0004
MMJ0005,MMJ0005,MMJ0005,JOHNY,MILKSHAKE MAHCINE - SILVER,,5200,0.25,0.3,3900.0,3900.0,,MMJ0005,MMJ0005
MMJ1000,MMJ1000,MMJ1000,JOHNY,MILKSHAKE MACHINE CUP - 1LT - STAINLESS STEEL,,480,0.25,0.3,360.0,360.0,,MMJ1000,MMJ1000
MMJ2000,MMJ2000,MMJ2000,JOHNY,MILKSHAKE MACHINE CUP - 1LT - POLYCARBONATE,,200,0.25,0.3,150.0,150.0,,MMJ2000,MMJ2000
ICJ0001,ICJ0001,ICJ0001,JOHNY,ICE CRUSHER JOHNY,,13800,0.25,0.3,10350.0,10350.0,,ICJ0001,ICJ0001
ORDER CODE,ORDER CODE,ORDER CODE,BRAND,,,LIST PRICE,DEALERS DISCOUNT,,,,,,
PAGE 101,PAGE 101,PAGE 101,,,,EXCL VAT,STANDARD,PREMIUM,,,,,
JDP0312,JDP0312,JDP0312,POLARCAB,JUICE DISPENSER - 3 X 12LT,,13200,0.25,0.3,9900.0,9900.0,,JDP0312,JDP0312
JDP0212,JDP0212,JDP0212,POLARCAB,JUICE DISPENSER - 2 X 12LT,,11000,0.25,0.3,8250.0,8250.0,,JDP0212,JDP0212
ORDER CODE,ORDER CODE,ORDER CODE,BRAND,,,LIST PRICE,DEALERS DISCOUNT,,,,,,
PAGE 102,PAGE 102,PAGE 102,,,,EXCL VAT,STANDARD,PREMIUM,,,,,
SMP0310,SMP0310,SMP0310,POLARCAB,SLUSH MAHCINE - 3 X 10LT,,39600,0.25,0.3,29700.0,29700.0,,SMP0310,SMP0310
SMP0210,SMP0210,SMP0210,POLARCAB,SLUSH MACHINE - 2 X 10LT,,31000,0.25,0.3,23250.0,23250.0,,SMP0210,SMP0210
SMP0110,SMP0110,SMP0110,POLARCAB,SLUSH MAHCINE - 1 X 10LT,,24800,0.25,0.3,18600.0,18600.0,,SMP0110,SMP0110
ORDER CODE,ORDER CODE,ORDER CODE,BRAND,,,LIST PRICE,DEALERS DISCOUNT,,,,,,
PAGE 103,PAGE 103,PAGE 103,,,,EXCL VAT,STANDARD,PREMIUM,,,,,
SMP0203,SMP0203,SMP0203,POLARCAB,SLUSH MACHINE - 2 X 3LT,P,17600,0.25,0.3,13200.0,13200.0,,SMP0203,SMP0203
SMP0103,SMP0103,SMP0103,POLARCAB,SLUSH MACHINE - 1 X 3LT,P,12000,0.25,0.3,9000.0,9000.0,,SMP0103,SMP0103
ORDER CODE,ORDER CODE,ORDER CODE,BRAND,,,LIST PRICE,DEALERS DISCOUNT,,,,,,
PAGE 104,PAGE 104,PAGE 104,,,,EXCL VAT,STANDARD,PREMIUM,,,,,
ICM/BQ12T,ICM/BQ12T,ICM/BQ12T,GOSHEN,ICE CREAM MACHINE,,28800,0.25,0.3,21600.0,21600.0,,ICM/BQ12T,ICM/BQ12T
GNI8120,GNI8120,GNI8120,INOXSERV,ICE CREAM INSERT - 360 X 165 X 120MM DEEP,,350,0.25,0.3,262.5,262.5,,GNI8120,GNI8120
ORDER CODE,ORDER CODE,ORDER CODE,BRAND,,,LIST PRICE,DEALERS DISCOUNT,,,,,,
PAGE 105,PAGE 105,PAGE 105,,,,EXCL VAT,STANDARD,PREMIUM,,,,,
SSM/ST16RELW-W,SSM/ST16RELW-W,SSM/ST16RELW-W,GOSHEN,SOFT SERVE MACHINE WITH REFR HOPPER - TABLE MODEL - SINGLE BARREL,P,44000,0.25,0.3,33000.0,33000.0,,SSM/ST16RELW-W,SSM/ST16RELW-W
SSM/ST16E-W,SSM/ST16E-W,SSM/ST16E-W,GOSHEN,SOFT SERVE MACHINE - TABLE MODEL - SINGLE BARREL,P,30000,0.25,0.3,22500.0,22500.0,,SSM/ST16E-W,SSM/ST16E-W
SSM/ST16E-P,SSM/ST16E-P,SSM/ST16E-P,GOSHEN,SOFT SERVE MACHINE - TABLE MODEL - SINGLE BARREL,P,30000,0.25,0.3,22500.0,22500.0,,SSM/ST16E-P,SSM/ST16E-P
SSM/ST16E-Y,SSM/ST16E-Y,SSM/ST16E-Y,GOSHEN,SOFT SERVE MACHINE - TABLE MODEL - SINGLE BARREL,P,30000,0.25,0.3,22500.0,22500.0,,SSM/ST16E-Y,SSM/ST16E-Y
ORDER CODE,ORDER CODE,ORDER CODE,BRAND,,,LIST PRICE,DEALERS DISCOUNT,,,,,,
PAGE 106,PAGE 106,PAGE 106,,,,EXCL VAT,STANDARD,PREMIUM,,,,,
SSM0002,SSM0002,SSM0002,POLARCAB,SOFT SERVE MACHINE WITH REFR HOPPER & AIR PUMP - FLOOR STANDING,P,75000,0.25,0.3,56250.0,56250.0,,SSM0002,SSM0002
ORDER CODE,ORDER CODE,ORDER CODE,BRAND,,,LIST PRICE,DEALERS DISCOUNT,,,,,,
PAGE 110,PAGE 110,PAGE 110,,,,EXCL VAT,STANDARD,PREMIUM,,,,,
GWO0040,GWO0040,GWO0040,OMNIWASH,FRONT LOADING GLASSWASHER ,,DISCON,--,--,,,,GWO0040,
ORDER CODE,ORDER CODE,ORDER CODE,BRAND,,,LIST PRICE,DEALERS DISCOUNT,,,,,,
PAGE 111,PAGE 111,PAGE 111,,,,EXCL VAT,STANDARD,PREMIUM,,,,,
DWO8050,DWO8050,DWO8050,OMNIWASH,FRONT LOADING DISHWASHER 3 PHASE ,,DISCON,--,--,,,,DWO8050,
DWO0050,DWO0050,DWO0050,OMNIWASH,FRONT LOADING DISHWASHER WITH PC BOARD,P,42500,0.25,0.3,31875.0,31875.0,,DWO0050,DWO0050
SDO0050,SDO0050,SDO0050,,STAND FOR DISHWASHER,,2000,0.1,0.1,1800.0,1800.0,,SDO0050,SDO0050
ORDER CODE,ORDER CODE,ORDER CODE,BRAND,,,LIST PRICE,DEALERS DISCOUNT,,,,,,
PAGE 112,PAGE 112,PAGE 112,,,,EXCL VAT,STANDARD,PREMIUM,,,,,
DWO1009,DWO1009,DWO1009,OMNIWASH,HOODTYPE DISHWASHER,,74000,0.25,0.3,55500.0,55500.0,,DWO1009,DWO1009
ORDER CODE,ORDER CODE,ORDER CODE,BRAND,,,LIST PRICE,DEALERS DISCOUNT,,,,,,
PAGE 113,PAGE 113,PAGE 113,,,,EXCL VAT,STANDARD,PREMIUM,,,,,
CRY-CRW500.TPD,CRY-CRW500.TPD,CRY-CRW500.TPD,CRYSTAL,FRONT LOADING DISHWASHER WITH DRAIN AND DETERGENT PUMPS,P,45000,0.25,0.3,33750.0,33750.0,,CRY-CRW500.TPD,CRY-CRW500.TPD
CRY-CRW500.T,CRY-CRW500.T,CRY-CRW500.T,CRYSTAL,FRONT LOADING DISHWASHER WITH DRAIN PUMP,P,39000,0.25,0.3,29250.0,29250.0,,CRY-CRW500.T,CRY-CRW500.T
SDO0050,SDO0050,SDO0050,,STAND FOR DISHWASHER,,2000,0.1,0.1,1800.0,1800.0,,SDO0050,SDO0050
ORDER CODE,ORDER CODE,ORDER CODE,BRAND,,,LIST PRICE,DEALERS DISCOUNT,,,,,,
PAGE 114,PAGE 114,PAGE 114,,,,EXCL VAT,STANDARD,PREMIUM,,,,,
CRY-CRW1000,CRY-CRW1000,CRY-CRW1000,CRYSTAL,HOODTYPE DISHWASHER,,54000,0.25,0.3,40500.0,40500.0,,CRY-CRW1000,CRY-CRW1000
CRY-CRW1000.T,CRY-CRW1000.T,CRY-CRW1000.T,CRYSTAL,HOODTYPE DISHWASHER WITH DRAIN PUMP,,61000,0.25,0.3,45750.0,45750.0,,CRY-CRW1000.T,CRY-CRW1000.T
CRY-CRW1000.TPD,CRY-CRW1000.TPD,CRY-CRW1000.TPD,CRYSTAL,HOODTYPE DISHWASHER WITH DRAIN AND DETERGENT PUMPS,,68000,0.25,0.3,51000.0,51000.0,,CRY-CRW1000.TPD,CRY-CRW1000.TPD
ORDER CODE,ORDER CODE,ORDER CODE,BRAND,,,LIST PRICE,DEALERS DISCOUNT,,,,,,
PAGE 115,PAGE 115,PAGE 115,,,,EXCL VAT,STANDARD,PREMIUM,,,,,
CRY-CRWD1000,CRY-CRWD1000,CRY-CRWD1000,CRYSTAL,HOODTYPE DISHWASHER - DIGITAL ,,54000,0.25,0.3,40500.0,40500.0,,CRY-CRWD1000,CRY-CRWD1000
ORDER CODE,ORDER CODE,ORDER CODE,BRAND,,,LIST PRICE,DEALERS DISCOUNT,,,,,,
,,,,,,EXCL VAT,STANDARD,PREMIUM,,,,,
DWS-CSG40C,DWS-CSG40C,"DWS-CSG40C
",SWASH,GLASS WASHER,,28800,0.25,0.3,21600.0,21600.0,,,
DWS-CSG50CNOT IN CATALGOUE,DWS-CSG50CNOT IN CATALGOUE,"DWS-CSG50C
NOT IN CATALGOUE",SWASH,FRONT LOADING DISHWASHER,,36000,0.25,0.3,27000.0,27000.0,,,
DWS-CSG50C-DP,DWS-CSG50C-DP,"DWS-CSG50C-DP
",SWASH,FRONT LOADING DISHWASHER WITH DRAIN PUMP,,41000,0.25,0.3,30750.0,30750.0,,,
ORDER CODE,ORDER CODE,ORDER CODE,BRAND,,,LIST PRICE,DEALERS DISCOUNT,,,,,,
,,,,,,EXCL VAT,STANDARD,PREMIUM,,,,,
DWS-CSZ60C,DWS-CSZ60C,"DWS-CSZ60C
",SWASH,HOODTYPE DISHWASHER,,51000,0.25,0.3,38250.0,38250.0,,,
DWS-CSZ60C-DP,DWS-CSZ60C-DP,"DWS-CSZ60C-DP
",SWASH,HOODTYPE DISHWASHER WITH DRAIN PUMP,,55000,0.25,0.3,41250.0,41250.0,,,
ORDER CODE,ORDER CODE,ORDER CODE,BRAND,,,LIST PRICE,DEALERS DISCOUNT,,,,,,
PAGE 116,PAGE 116,PAGE 116,,,,EXCL VAT,STANDARD,PREMIUM,,,,,
TS/5PR-2S00,TS/5PR-2S00,TS/5PR-2S00,T&S,DECK MOUNTED PRE-RINSE SPRAY,,5400,0.25,0.3,4050.0,4050.0,,TS/5PR-2S00,TS/5PR-2S00
TS/5PR-8W00,TS/5PR-8W00,TS/5PR-8W00,T&S,WALL MOUNTED PRE-RINSE SPRAY,,5600,0.25,0.3,4200.0,4200.0,,TS/5PR-8W00,TS/5PR-8W00
TS/5AFL12,TS/5AFL12,TS/5AFL12,T&S,SWIVEL ARM,,1600,0.25,0.3,1200.0,1200.0,,TS/5AFL12,TS/5AFL12
ORDER CODE,ORDER CODE,ORDER CODE,BRAND,,,LIST PRICE,DEALERS DISCOUNT,,,,,,
PAGE 117,PAGE 117,PAGE 117,,,,EXCL VAT,STANDARD,PREMIUM,,,,,
TS/5MPH-2SLN-08,TS/5MPH-2SLN-08,TS/5MPH-2SLN-08,T&S,"DECK MOUNTED MINI PRE-RINSE SPRAY WITH 8"" FAUCET",,5800,0.25,0.3,4350.0,4350.0,,TS/5MPH-2SLN-08,TS/5MPH-2SLN-08
TS/5MPH-8WLN-08,TS/5MPH-8WLN-08,TS/5MPH-8WLN-08,T&S,"WALL MOUNTED MINI PRE-RINSE SPRAY WITH 8"" FAUCET",,5600,0.25,0.3,4200.0,4200.0,,,
TS/EU-6WF12,TS/EU-6WF12,TS/EU-6WF12,T&S,"KITCHEN FAUCET WITH 6"" BODY & 12"" SPOUT",,2800,0.25,0.3,2100.0,2100.0,,TS/EU-6WF12,TS/EU-6WF12
TS/EA-1DF09-LH,TS/EA-1DF09-LH,TS/EA-1DF09-LH,T&S,KITCHEN FAUCET WITH SINGLE LEVER & SWIVEL SPOUT - DECK MOUNTED,,1600,0.25,0.3,1200.0,1200.0,,TS/EA-1DF09-LH,TS/EA-1DF09-LH
ORDER CODE,ORDER CODE,ORDER CODE,BRAND,,,LIST PRICE,DEALERS DISCOUNT,,,,,,
PAGE 118,PAGE 118,PAGE 118,,,,EXCL VAT,STANDARD,PREMIUM,,,,,
TS/EA-1DF08-300,TS/EA-1DF08-300,TS/EA-1DF08-300,T&S,BAR FAUCET WITH SINGLE LEVER & HIGH SPOUT,,2400,0.25,0.3,1800.0,1800.0,,TS/EA-1DF08-300,TS/EA-1DF08-300
TS/5F-2SLX08,TS/5F-2SLX08,TS/5F-2SLX08,T&S,"KITCHEN FAUCET WITH 8"" SPOUT - DECK MOUNTED",,2600,0.25,0.3,1950.0,1950.0,,,
TS/5F-2SLX05A,TS/5F-2SLX05A,TS/5F-2SLX05A,T&S,KITCHEN FAUCET WITH GOOSENECK - DECK MOUNTED,,2600,0.25,0.3,1950.0,1950.0,,TS/5F-2SLX05A,TS/5F-2SLX05A
TS/B-0592,TS/B-0592,TS/B-0592,T&S,POT FILLER WITH DUBBLE JOINTED SPOUT - WALL MOUNTED,,4400,0.25,0.3,3300.0,3300.0,,TS/B-0592,TS/B-0592
ORDER CODE,ORDER CODE,ORDER CODE,BRAND,,,LIST PRICE,DEALERS DISCOUNT,,,,,,
PAGE 119,PAGE 119,PAGE 119,,,,EXCL VAT,STANDARD,PREMIUM,,,,,
TS/EX-RINSER-1,TS/EX-RINSER-1,TS/EX-RINSER-1,T&S,GLASS / PICHER RINSER - SINGLE - 18X17CM,,3000,0.25,0.3,2250.0,2250.0,,TS/EX-RINSER-1,TS/EX-RINSER-1
TS/EX-RINSER-3,TS/EX-RINSER-3,TS/EX-RINSER-3,T&S,GLASS / PICHER RINSER - SINGLE - 63X22CM,,4400,0.25,0.3,3300.0,3300.0,,TS/EX-RINSER-3,TS/EX-RINSER-3
ORDER CODE,ORDER CODE,ORDER CODE,BRAND,,,LIST PRICE,DEALERS DISCOUNT,,,,,,
PAGE 120,PAGE 120,PAGE 120,,,,EXCL VAT,STANDARD,PREMIUM,,,,,
TS/B-7132-05,TS/B-7132-05,TS/B-7132-05,T&S,HOSE REAL WITH 10M S/S HOSE & TRIGGER GUN,,18800,0.25,0.3,14100.0,14100.0,,TS/B-7132-05,TS/B-7132-05
TS/B-7232-05,TS/B-7232-05,TS/B-7232-05,T&S,HOSE REAL WITH 10M EPOXY HOSE & TRIGGER GUN,,12600,0.25,0.3,9450.0,9450.0,,TS/B-7232-05,TS/B-7232-05
TS/5HR-242-12,TS/5HR-242-12,TS/5HR-242-12,T&S,HOSE REEL WITH 15M EPOXY HOSE & GRIGGER GUN - ECONO MODEL,,9200,0.25,0.3,6900.0,6900.0,,TS/5HR-242-12,TS/5HR-242-12
TS/G019430-45,TS/G019430-45,TS/G019430-45,T&S,UNIVERSAL SWING BRACKET FOR HOSE REEL,,2600,0.25,0.3,1950.0,1950.0,,TS/G019430-45,TS/G019430-45
ORDER CODE,ORDER CODE,ORDER CODE,BRAND,,,LIST PRICE,DEALERS DISCOUNT,,,,,,
PAGE 121,PAGE 121,PAGE 121,,,,EXCL VAT,STANDARD,PREMIUM,,,,,
HWS0001,HWS0001,HWS0001,SMARTCHEF,HAND WASH BASIN - KNEE OPERATED WITH SPLASHBACK,,3600,0.25,0.3,2700.0,2700.0,,HWS0001,HWS0001
HWS0002,HWS0002,"HWS0002
",SMARTCHEF,HAND WASH BASIN - KNEE OPERATED WITHOUT  SPLASHBACK,,3400,0.25,0.3,2550.0,2550.0,,,
HWS0000,HWS0000,HWS0000,SMARTCHEF,HAND WASH BASIN - BASIN ONLY,,1200,0.25,0.3,900.0,900.0,,HWS0000,HWS0000
ORDER CODE,ORDER CODE,ORDER CODE,BRAND,,,LIST PRICE,DEALERS DISCOUNT,,,,,,
PAGE 122,PAGE 122,PAGE 122,,,,EXCL VAT,STANDARD,PREMIUM,,,,,
DWB-GR0016,DWB-GR0016,DWB-GR0016,SMARTWASH,DISHWASHER BASKET - 16 COMPARTMENT,,350,0.25,0.3,262.5,262.5,,DWB-GR0016,DWB-GR0016
DWB-GR0016E,DWB-GR0016E,DWB-GR0016E,SMARTWASH,DISHWASHER BASKET - 16 COMP EXTENDER,,200,0.25,0.3,150.0,150.0,,DWB-GR0016E,DWB-GR0016E
DWB-GR0020,DWB-GR0020,DWB-GR0020,SMARTWASH,DISHWASHER BASKET - 20 COMPARTMENT,,350,0.25,0.3,262.5,262.5,,DWB-GR0020,DWB-GR0020
DWB-EX0000,DWB-EX0000,DWB-EX0000,SMARTWASH,DISHWASHER BASKET - OPEN EXTENDER,,200,0.25,0.3,150.0,150.0,,DWB-EX0000,DWB-EX0000
DWB-GR0025,DWB-GR0025,DWB-GR0025,SMARTWASH,DISHWASHER BASKET - 25 COMPARTMENT,,350,0.25,0.3,262.5,262.5,,DWB-GR0025,DWB-GR0025
DWB-GR0025E,DWB-GR0025E,DWB-GR0025E,SMARTWASH,DISHWASHER BASKET - 25 COMP EXTENDER,,200,0.25,0.3,150.0,150.0,,DWB-GR0025E,DWB-GR0025E
DWB-GR0036,DWB-GR0036,DWB-GR0036,SMARTWASH,DISHWASHER BASKET - 36 COMPARTMENT,,350,0.25,0.3,262.5,262.5,,DWB-GR0036,DWB-GR0036
DWB-GR0036E,DWB-GR0036E,DWB-GR0036E,SMARTWASH,DISHWASHER BASKET - 36 COMP EXTENDER,,200,0.25,0.3,150.0,150.0,,DWB-GR0036E,DWB-GR0036E
ORDER CODE,ORDER CODE,ORDER CODE,BRAND,,,LIST PRICE,DEALERS DISCOUNT,,,,,,
PAGE 123,PAGE 123,PAGE 123,,,,EXCL VAT,STANDARD,PREMIUM,,,,,
DWB-CR0000,DWB-CR0000,DWB-CR0000,SMARTWASH,DISHWASHER BASKET - CUTLERY BASKET,,350,0.25,0.3,262.5,262.5,,,
DWB-AP0064,DWB-AP0064,DWB-AP0064,SMARTWASH,DISHWASHER BASKET - 64 PEG PLATE RACK,,350,0.25,0.3,262.5,262.5,,DWB-AP0064,DWB-AP0064
DWB-CH0001,DWB-CH0001,DWB-CH0001,SMARTWASH,DISHWASHER BASKET - 1 COMP CUTLERY BASKET,,70,0.25,0.3,52.5,52.5,,DWB-CH0001,DWB-CH0001
DWB-CH0008,DWB-CH0008,DWB-CH0008,SMARTWASH,DISHWASHER BASKET - 8 COMP CUTLERY BASKET,,350,0.25,0.3,262.5,262.5,,DWB-CH0008,DWB-CH0008
DWB-RC0000,DWB-RC0000,DWB-RC0000,SMARTWASH,DISHWASHER BASKET - RACK COVER,,350,0.25,0.3,262.5,262.5,,,
DWB-RD0000,DWB-RD0000,DWB-RD0000,SMARTWASH,DISHWASHER BASKET - RACK DOLLEY WITH HANDLE,,3300,0.25,0.3,2475.0,2475.0,,DWB-RD0000,DWB-RD0000
ORDER CODE,ORDER CODE,ORDER CODE,BRAND,,,LIST PRICE,DEALERS DISCOUNT,,,,,,
PAGE 124,PAGE 124,PAGE 124,,,,EXCL VAT,STANDARD,PREMIUM,,,,,
DBT0007,DBT0007,DBT0007,SMARTCHEF,DISHWASHER BASKET TROLLEY - 7 TIER,,2800,0.25,0.3,2100.0,2100.0,,DBT0007,DBT0007
DBT0004,DBT0004,"DBT0004
",SMARTCHEF,DISHWASHER BASKET TROLLEY - 4 TIER,,2200,0.25,0.3,1650.0,1650.0,,,
ORDER CODE,ORDER CODE,ORDER CODE,BRAND,,,LIST PRICE,DEALERS DISCOUNT,,,,,,
PAGE 125,PAGE 125,PAGE 125,,,,EXCL VAT,STANDARD,PREMIUM,,,,,
LDT0001,LDT0001,LDT0001,SMARTCHEF,LAUNDRY TROLLEY,,2600,0.25,0.3,1950.0,1950.0,,LDT0001,LDT0001
JTP0001,JTP0001,JTP0001,SMARTCHEF,JANITOR TROLLEY,,DISCON,0.25,0.3,,,,JTP0001,
ORDER CODE,ORDER CODE,ORDER CODE,BRAND,,,LIST PRICE,DEALERS DISCOUNT,,,,,,
PAGE 128,PAGE 128,PAGE 128,,,,EXCL VAT,STANDARD,PREMIUM,,,,,
BEI-S60593,BEI-S60593,BEI-S60593,INOXSERV,INDUCTION CHAFING DISH WITH HYDRAULIC GLASS LID - RECTANGULAR,,8800,0.25,0.3,6600.0,6600.0,,BEI-S60593,BEI-S60593
BEI-S60590,BEI-S60590,BEI-S60590,INOXSERV,CHAFING DISH STAND - RECTANGULAR,,1600,0.25,0.3,1200.0,1200.0,,BEI-S60590,BEI-S60590
BEI-S60293,BEI-S60293,BEI-S60293,INOXSERV,INDUCTION CHAFING DISH WITH HYDRAULIC GLASS LID - SQUARE,,7000,0.25,0.3,5250.0,5250.0,,BEI-S60293,BEI-S60293
BEI-S60290,BEI-S60290,BEI-S60290,INOXSERV,CHAFING DISH STAND - SQUARE,,1200,0.25,0.3,900.0,900.0,,BEI-S60290,BEI-S60290
ORDER CODE,ORDER CODE,ORDER CODE,BRAND,,,LIST PRICE,DEALERS DISCOUNT,,,,,,
PAGE 129,PAGE 129,PAGE 129,,,,EXCL VAT,STANDARD,PREMIUM,,,,,
